age,gender,date_first_booking,language_levenshtein_distance,country_destination,first_device_type,id
62,FEMALE,2/22/2014,0,US,Android Tablet,1
59,FEMALE,2/23/2014,0,US,Android Tablet,1
25,FEMALE,2/26/2014,0,US,Android Tablet,1
27,MALE,2/26/2014,0,US,Android Tablet,1
63,FEMALE,2/28/2014,0,US,Android Tablet,1
29,FEMALE,3/4/2014,0,US,Android Tablet,1
73,FEMALE,3/4/2014,0,US,Android Tablet,1
33,MALE,3/6/2014,0,US,Android Tablet,1
34,MALE,3/7/2014,0,US,Android Tablet,1
25,FEMALE,3/8/2014,0,US,Android Tablet,1
46,FEMALE,3/12/2014,0,US,Android Tablet,1
28,FEMALE,3/21/2014,0,US,Android Tablet,1
54,FEMALE,3/28/2014,0,US,Android Tablet,1
35,MALE,4/1/2014,0,US,Android Tablet,1
53,MALE,4/1/2014,0,US,Android Tablet,1
40,FEMALE,4/9/2014,0,US,Android Tablet,1
39,FEMALE,4/16/2014,0,US,Android Tablet,1
38,MALE,4/16/2014,0,US,Android Tablet,1
38,FEMALE,4/18/2014,0,US,Android Tablet,1
34,MALE,4/18/2014,0,US,Android Tablet,1
53,MALE,4/21/2014,0,US,Android Tablet,1
33,FEMALE,4/22/2014,0,US,Android Tablet,1
42,MALE,4/25/2014,0,US,Android Tablet,1
25,MALE,4/29/2014,0,US,Android Tablet,1
28,FEMALE,5/1/2014,0,US,Android Tablet,1
38,MALE,5/1/2014,0,US,Android Tablet,1
27,FEMALE,5/4/2014,0,US,Android Tablet,1
45,MALE,5/5/2014,0,US,Android Tablet,1
40,FEMALE,5/7/2014,0,US,Android Tablet,1
21,MALE,5/7/2014,0,US,Android Tablet,1
68,FEMALE,5/8/2014,0,US,Android Tablet,1
49,MALE,5/10/2014,0,US,Android Tablet,1
33,FEMALE,5/14/2014,0,US,Android Tablet,1
32,FEMALE,5/16/2014,0,US,Android Tablet,1
62,FEMALE,5/17/2014,0,US,Android Tablet,1
27,MALE,5/17/2014,0,US,Android Tablet,1
36,FEMALE,5/19/2014,0,US,Android Tablet,1
55,FEMALE,5/21/2014,0,US,Android Tablet,1
46,MALE,5/21/2014,0,US,Android Tablet,1
26,FEMALE,5/22/2014,0,US,Android Tablet,1
34,MALE,5/24/2014,0,US,Android Tablet,1
26,FEMALE,5/25/2014,0,US,Android Tablet,1
66,MALE,5/26/2014,0,US,Android Tablet,1
57,FEMALE,5/30/2014,0,US,Android Tablet,1
19,MALE,6/2/2014,0,US,Android Tablet,1
38,MALE,6/2/2014,0,US,Android Tablet,1
20,FEMALE,6/3/2014,0,US,Android Tablet,1
53,MALE,6/3/2014,0,US,Android Tablet,1
23,FEMALE,6/4/2014,0,US,Android Tablet,1
45,FEMALE,6/4/2014,0,US,Android Tablet,1
29,FEMALE,6/5/2014,0,US,Android Tablet,1
36,MALE,6/5/2014,0,US,Android Tablet,1
42,MALE,6/10/2014,0,US,Android Tablet,1
22,MALE,6/13/2014,0,US,Android Tablet,1
32,FEMALE,6/20/2014,0,US,Android Tablet,1
31,FEMALE,6/21/2014,0,US,Android Tablet,1
33,MALE,6/22/2014,0,US,Android Tablet,1
28,FEMALE,6/25/2014,0,US,Android Tablet,1
24,FEMALE,6/28/2014,0,US,Android Tablet,1
32,FEMALE,6/30/2014,0,US,Android Tablet,1
43,FEMALE,7/11/2014,0,US,Android Tablet,1
27,MALE,7/24/2014,0,US,Android Tablet,1
35,MALE,7/24/2014,0,US,Android Tablet,1
47,FEMALE,7/29/2014,0,US,Android Tablet,1
69,MALE,8/18/2014,0,US,Android Tablet,1
34,MALE,8/25/2014,0,US,Android Tablet,1
61,MALE,9/8/2014,0,US,Android Tablet,1
51,MALE,9/11/2014,0,US,Android Tablet,1
37,FEMALE,9/15/2014,0,US,Android Tablet,1
58,FEMALE,9/28/2014,0,US,Android Tablet,1
26,FEMALE,10/11/2014,0,US,Android Tablet,1
33,MALE,11/2/2014,0,US,Android Tablet,1
60,FEMALE,11/6/2014,0,US,Android Tablet,1
36,MALE,11/13/2014,0,US,Android Tablet,1
30,FEMALE,11/17/2014,0,US,Android Tablet,1
74,FEMALE,11/24/2014,0,US,Android Tablet,1
25,MALE,1/17/2015,0,US,Android Tablet,1
32,FEMALE,1/24/2015,0,US,Android Tablet,1
32,MALE,2/1/2015,0,US,Android Tablet,1
39,MALE,2/12/2015,0,US,Android Tablet,1
23,FEMALE,2/18/2015,0,US,Android Tablet,1
27,FEMALE,3/8/2015,0,US,Android Tablet,1
26,MALE,4/12/2015,0,US,Android Tablet,1
69,MALE,2/4/2014,0,AU,Desktop (Other),1
29,MALE,3/14/2012,0,CA,Desktop (Other),1
41,MALE,7/5/2012,0,CA,Desktop (Other),1
29,MALE,5/21/2013,0,CA,Desktop (Other),1
39,FEMALE,8/9/2013,0,CA,Desktop (Other),1
46,FEMALE,9/11/2013,0,CA,Desktop (Other),1
37,MALE,11/7/2013,0,CA,Desktop (Other),1
31,MALE,11/16/2013,0,CA,Desktop (Other),1
40,FEMALE,2/14/2014,0,CA,Desktop (Other),1
45,MALE,4/28/2014,0,CA,Desktop (Other),1
31,MALE,4/29/2014,0,CA,Desktop (Other),1
38,FEMALE,4/30/2014,0,CA,Desktop (Other),1
32,MALE,5/1/2014,0,CA,Desktop (Other),1
25,MALE,5/9/2014,0,CA,Desktop (Other),1
32,MALE,5/21/2014,0,CA,Desktop (Other),1
39,MALE,7/1/2014,0,CA,Desktop (Other),1
18,MALE,7/17/2012,72.61,DE,Desktop (Other),1
29,MALE,8/21/2012,72.61,DE,Desktop (Other),1
29,MALE,9/6/2012,72.61,DE,Desktop (Other),1
30,MALE,9/10/2012,72.61,DE,Desktop (Other),1
31,MALE,10/28/2012,72.61,DE,Desktop (Other),1
45,MALE,3/4/2013,72.61,DE,Desktop (Other),1
35,FEMALE,3/23/2013,72.61,DE,Desktop (Other),1
36,MALE,7/24/2013,72.61,DE,Desktop (Other),1
34,MALE,8/27/2013,72.61,DE,Desktop (Other),1
51,MALE,6/6/2014,72.61,DE,Desktop (Other),1
30,MALE,9/26/2012,92.25,ES,Desktop (Other),1
32,FEMALE,4/10/2013,92.25,ES,Desktop (Other),1
35,MALE,5/29/2013,92.25,ES,Desktop (Other),1
43,FEMALE,6/8/2013,92.25,ES,Desktop (Other),1
38,FEMALE,5/5/2014,92.25,ES,Desktop (Other),1
26,MALE,6/27/2014,92.25,ES,Desktop (Other),1
27,FEMALE,7/1/2011,92.06,FR,Desktop (Other),1
34,MALE,5/17/2012,92.06,FR,Desktop (Other),1
34,FEMALE,7/15/2012,92.06,FR,Desktop (Other),1
38,MALE,3/28/2013,92.06,FR,Desktop (Other),1
31,MALE,4/9/2013,92.06,FR,Desktop (Other),1
48,OTHER,5/20/2013,92.06,FR,Desktop (Other),1
30,FEMALE,5/22/2013,92.06,FR,Desktop (Other),1
56,MALE,5/27/2013,92.06,FR,Desktop (Other),1
32,MALE,8/19/2013,92.06,FR,Desktop (Other),1
35,MALE,3/2/2014,92.06,FR,Desktop (Other),1
27,FEMALE,3/24/2014,92.06,FR,Desktop (Other),1
30,MALE,4/1/2014,92.06,FR,Desktop (Other),1
34,MALE,4/12/2014,92.06,FR,Desktop (Other),1
28,FEMALE,5/17/2014,92.06,FR,Desktop (Other),1
25,FEMALE,6/12/2014,92.06,FR,Desktop (Other),1
22,MALE,6/13/2014,92.06,FR,Desktop (Other),1
32,FEMALE,6/15/2014,92.06,FR,Desktop (Other),1
35,MALE,6/10/2013,0,GB,Desktop (Other),1
37,MALE,6/12/2013,0,GB,Desktop (Other),1
34,MALE,8/3/2013,0,GB,Desktop (Other),1
31,MALE,4/17/2012,89.4,IT,Desktop (Other),1
30,MALE,7/21/2013,89.4,IT,Desktop (Other),1
27,FEMALE,3/7/2014,89.4,IT,Desktop (Other),1
28,FEMALE,11/10/2014,89.4,IT,Desktop (Other),1
47,MALE,8/14/2012,63.22,NL,Desktop (Other),1
25,MALE,7/31/2013,63.22,NL,Desktop (Other),1
33,FEMALE,6/16/2014,63.22,NL,Desktop (Other),1
32,FEMALE,1/22/2010,0,US,Desktop (Other),1
43,MALE,3/15/2010,0,US,Desktop (Other),1
42,MALE,7/16/2010,0,US,Desktop (Other),1
41,MALE,9/9/2010,0,US,Desktop (Other),1
30,MALE,10/7/2010,0,US,Desktop (Other),1
28,FEMALE,2/2/2011,0,US,Desktop (Other),1
26,MALE,7/17/2011,0,US,Desktop (Other),1
35,MALE,8/26/2011,0,US,Desktop (Other),1
34,MALE,9/14/2011,0,US,Desktop (Other),1
33,MALE,10/9/2011,0,US,Desktop (Other),2
29,FEMALE,1/14/2012,0,US,Desktop (Other),1
32,MALE,1/18/2012,0,US,Desktop (Other),1
36,FEMALE,1/21/2012,0,US,Desktop (Other),1
35,MALE,3/5/2012,0,US,Desktop (Other),1
36,MALE,3/18/2012,0,US,Desktop (Other),1
30,MALE,5/30/2012,0,US,Desktop (Other),1
31,MALE,5/31/2012,0,US,Desktop (Other),1
30,MALE,6/13/2012,0,US,Desktop (Other),1
36,MALE,6/13/2012,0,US,Desktop (Other),1
28,MALE,6/16/2012,0,US,Desktop (Other),1
53,FEMALE,6/27/2012,0,US,Desktop (Other),1
41,MALE,6/27/2012,0,US,Desktop (Other),1
40,FEMALE,7/1/2012,0,US,Desktop (Other),1
33,MALE,7/9/2012,0,US,Desktop (Other),1
27,FEMALE,7/14/2012,0,US,Desktop (Other),1
38,MALE,7/28/2012,0,US,Desktop (Other),1
29,MALE,8/2/2012,0,US,Desktop (Other),1
24,MALE,8/8/2012,0,US,Desktop (Other),1
24,FEMALE,8/10/2012,0,US,Desktop (Other),1
31,FEMALE,8/13/2012,0,US,Desktop (Other),1
32,MALE,8/17/2012,0,US,Desktop (Other),1
26,MALE,8/21/2012,0,US,Desktop (Other),1
25,MALE,8/24/2012,0,US,Desktop (Other),1
32,MALE,8/27/2012,0,US,Desktop (Other),1
42,MALE,9/1/2012,0,US,Desktop (Other),1
43,MALE,9/18/2012,0,US,Desktop (Other),1
31,FEMALE,9/28/2012,0,US,Desktop (Other),1
81,MALE,10/14/2012,0,US,Desktop (Other),1
39,MALE,10/19/2012,0,US,Desktop (Other),1
34,MALE,10/23/2012,0,US,Desktop (Other),1
46,MALE,10/28/2012,0,US,Desktop (Other),1
32,FEMALE,10/31/2012,0,US,Desktop (Other),1
29,MALE,11/24/2012,0,US,Desktop (Other),1
30,MALE,11/26/2012,0,US,Desktop (Other),1
24,MALE,11/30/2012,0,US,Desktop (Other),1
41,MALE,11/30/2012,0,US,Desktop (Other),1
27,FEMALE,12/4/2012,0,US,Desktop (Other),1
40,FEMALE,12/8/2012,0,US,Desktop (Other),1
32,FEMALE,12/27/2012,0,US,Desktop (Other),1
45,MALE,12/27/2012,0,US,Desktop (Other),1
29,FEMALE,1/1/2013,0,US,Desktop (Other),1
51,MALE,1/7/2013,0,US,Desktop (Other),1
29,MALE,1/9/2013,0,US,Desktop (Other),1
31,FEMALE,1/14/2013,0,US,Desktop (Other),1
34,MALE,1/28/2013,0,US,Desktop (Other),1
36,MALE,2/2/2013,0,US,Desktop (Other),1
32,MALE,2/4/2013,0,US,Desktop (Other),1
63,MALE,2/18/2013,0,US,Desktop (Other),1
35,FEMALE,3/1/2013,0,US,Desktop (Other),1
29,MALE,3/12/2013,0,US,Desktop (Other),1
39,MALE,3/12/2013,0,US,Desktop (Other),1
27,MALE,3/13/2013,0,US,Desktop (Other),1
44,MALE,3/16/2013,0,US,Desktop (Other),1
35,MALE,3/26/2013,0,US,Desktop (Other),1
40,MALE,4/3/2013,0,US,Desktop (Other),1
36,FEMALE,4/10/2013,0,US,Desktop (Other),1
44,FEMALE,4/10/2013,0,US,Desktop (Other),1
48,FEMALE,4/18/2013,0,US,Desktop (Other),1
45,MALE,4/25/2013,0,US,Desktop (Other),1
45,MALE,5/9/2013,0,US,Desktop (Other),1
34,FEMALE,5/14/2013,0,US,Desktop (Other),1
40,MALE,5/15/2013,0,US,Desktop (Other),1
26,FEMALE,5/19/2013,0,US,Desktop (Other),1
37,FEMALE,5/21/2013,0,US,Desktop (Other),1
24,FEMALE,6/1/2013,0,US,Desktop (Other),1
23,MALE,6/2/2013,0,US,Desktop (Other),1
28,FEMALE,6/4/2013,0,US,Desktop (Other),1
22,MALE,6/16/2013,0,US,Desktop (Other),1
27,MALE,6/17/2013,0,US,Desktop (Other),1
38,MALE,6/19/2013,0,US,Desktop (Other),1
47,MALE,6/19/2013,0,US,Desktop (Other),1
35,MALE,6/21/2013,0,US,Desktop (Other),1
31,MALE,6/27/2013,0,US,Desktop (Other),1
30,MALE,6/28/2013,0,US,Desktop (Other),1
31,MALE,6/28/2013,0,US,Desktop (Other),1
37,MALE,7/4/2013,0,US,Desktop (Other),1
32,MALE,7/5/2013,0,US,Desktop (Other),1
41,MALE,7/19/2013,0,US,Desktop (Other),1
34,MALE,7/22/2013,0,US,Desktop (Other),1
61,MALE,7/26/2013,0,US,Desktop (Other),1
26,MALE,7/27/2013,0,US,Desktop (Other),1
31,MALE,8/3/2013,0,US,Desktop (Other),1
39,MALE,8/4/2013,0,US,Desktop (Other),1
47,MALE,8/5/2013,0,US,Desktop (Other),1
29,MALE,8/9/2013,0,US,Desktop (Other),1
32,FEMALE,8/10/2013,0,US,Desktop (Other),1
30,MALE,8/12/2013,0,US,Desktop (Other),1
26,MALE,8/14/2013,0,US,Desktop (Other),1
21,MALE,8/18/2013,0,US,Desktop (Other),1
47,MALE,8/22/2013,0,US,Desktop (Other),1
28,MALE,8/24/2013,0,US,Desktop (Other),1
31,MALE,8/30/2013,0,US,Desktop (Other),1
30,MALE,9/1/2013,0,US,Desktop (Other),1
25,MALE,9/3/2013,0,US,Desktop (Other),1
46,MALE,9/7/2013,0,US,Desktop (Other),1
26,FEMALE,9/16/2013,0,US,Desktop (Other),1
26,FEMALE,9/17/2013,0,US,Desktop (Other),1
27,FEMALE,9/20/2013,0,US,Desktop (Other),1
70,FEMALE,9/22/2013,0,US,Desktop (Other),1
27,MALE,9/23/2013,0,US,Desktop (Other),1
53,FEMALE,10/1/2013,0,US,Desktop (Other),1
35,MALE,10/7/2013,0,US,Desktop (Other),1
33,FEMALE,10/9/2013,0,US,Desktop (Other),1
29,MALE,10/13/2013,0,US,Desktop (Other),1
26,FEMALE,10/16/2013,0,US,Desktop (Other),1
66,FEMALE,10/18/2013,0,US,Desktop (Other),1
31,MALE,10/19/2013,0,US,Desktop (Other),1
31,MALE,10/21/2013,0,US,Desktop (Other),1
42,MALE,10/22/2013,0,US,Desktop (Other),1
33,FEMALE,10/24/2013,0,US,Desktop (Other),1
20,FEMALE,11/5/2013,0,US,Desktop (Other),1
40,MALE,11/5/2013,0,US,Desktop (Other),1
28,FEMALE,11/15/2013,0,US,Desktop (Other),1
37,MALE,11/19/2013,0,US,Desktop (Other),1
27,FEMALE,11/20/2013,0,US,Desktop (Other),1
31,MALE,11/23/2013,0,US,Desktop (Other),1
25,MALE,11/24/2013,0,US,Desktop (Other),1
29,MALE,12/6/2013,0,US,Desktop (Other),1
27,MALE,12/7/2013,0,US,Desktop (Other),1
31,FEMALE,12/9/2013,0,US,Desktop (Other),1
37,MALE,12/11/2013,0,US,Desktop (Other),1
27,MALE,12/13/2013,0,US,Desktop (Other),1
31,MALE,12/16/2013,0,US,Desktop (Other),1
53,MALE,12/17/2013,0,US,Desktop (Other),1
31,MALE,12/20/2013,0,US,Desktop (Other),1
21,FEMALE,12/23/2013,0,US,Desktop (Other),1
32,MALE,12/29/2013,0,US,Desktop (Other),1
105,MALE,12/29/2013,0,US,Desktop (Other),1
25,FEMALE,1/4/2014,0,US,Desktop (Other),1
30,FEMALE,1/9/2014,0,US,Desktop (Other),1
31,MALE,1/9/2014,0,US,Desktop (Other),1
32,MALE,1/9/2014,0,US,Desktop (Other),1
39,MALE,1/11/2014,0,US,Desktop (Other),1
22,MALE,1/14/2014,0,US,Desktop (Other),1
27,MALE,1/19/2014,0,US,Desktop (Other),1
31,MALE,1/19/2014,0,US,Desktop (Other),1
30,MALE,1/21/2014,0,US,Desktop (Other),1
19,MALE,1/22/2014,0,US,Desktop (Other),1
35,MALE,1/22/2014,0,US,Desktop (Other),1
26,MALE,1/27/2014,0,US,Desktop (Other),1
29,FEMALE,2/1/2014,0,US,Desktop (Other),1
45,FEMALE,2/6/2014,0,US,Desktop (Other),1
30,MALE,2/9/2014,0,US,Desktop (Other),1
24,MALE,2/12/2014,0,US,Desktop (Other),1
56,FEMALE,2/13/2014,0,US,Desktop (Other),1
21,MALE,2/13/2014,0,US,Desktop (Other),1
32,FEMALE,2/14/2014,0,US,Desktop (Other),1
32,FEMALE,2/15/2014,0,US,Desktop (Other),1
36,FEMALE,2/16/2014,0,US,Desktop (Other),1
22,MALE,2/21/2014,0,US,Desktop (Other),1
29,FEMALE,2/24/2014,0,US,Desktop (Other),1
23,MALE,2/24/2014,0,US,Desktop (Other),1
36,FEMALE,3/6/2014,0,US,Desktop (Other),1
27,MALE,3/6/2014,0,US,Desktop (Other),1
27,FEMALE,3/9/2014,0,US,Desktop (Other),1
33,FEMALE,3/11/2014,0,US,Desktop (Other),1
35,FEMALE,3/11/2014,0,US,Desktop (Other),1
29,FEMALE,3/12/2014,0,US,Desktop (Other),1
30,FEMALE,3/14/2014,0,US,Desktop (Other),1
28,MALE,3/16/2014,0,US,Desktop (Other),1
39,FEMALE,3/17/2014,0,US,Desktop (Other),1
36,FEMALE,3/21/2014,0,US,Desktop (Other),1
35,FEMALE,3/22/2014,0,US,Desktop (Other),1
27,FEMALE,3/24/2014,0,US,Desktop (Other),1
24,MALE,3/25/2014,0,US,Desktop (Other),1
25,MALE,3/25/2014,0,US,Desktop (Other),1
43,MALE,3/27/2014,0,US,Desktop (Other),1
29,FEMALE,4/1/2014,0,US,Desktop (Other),1
51,FEMALE,4/2/2014,0,US,Desktop (Other),1
30,MALE,4/2/2014,0,US,Desktop (Other),1
27,FEMALE,4/3/2014,0,US,Desktop (Other),1
30,MALE,4/5/2014,0,US,Desktop (Other),1
27,MALE,4/7/2014,0,US,Desktop (Other),1
28,FEMALE,4/12/2014,0,US,Desktop (Other),1
29,MALE,4/15/2014,0,US,Desktop (Other),1
35,MALE,4/20/2014,0,US,Desktop (Other),1
27,FEMALE,4/21/2014,0,US,Desktop (Other),1
23,MALE,4/22/2014,0,US,Desktop (Other),1
30,MALE,4/22/2014,0,US,Desktop (Other),1
26,FEMALE,4/23/2014,0,US,Desktop (Other),1
32,FEMALE,4/25/2014,0,US,Desktop (Other),1
51,FEMALE,4/26/2014,0,US,Desktop (Other),1
43,MALE,5/3/2014,0,US,Desktop (Other),1
30,MALE,5/5/2014,0,US,Desktop (Other),1
24,FEMALE,5/6/2014,0,US,Desktop (Other),1
43,FEMALE,5/9/2014,0,US,Desktop (Other),1
37,MALE,5/10/2014,0,US,Desktop (Other),1
105,MALE,5/12/2014,0,US,Desktop (Other),1
30,MALE,5/14/2014,0,US,Desktop (Other),1
29,MALE,5/15/2014,0,US,Desktop (Other),1
27,MALE,5/16/2014,0,US,Desktop (Other),1
33,FEMALE,5/17/2014,0,US,Desktop (Other),1
24,FEMALE,5/18/2014,0,US,Desktop (Other),1
36,MALE,5/19/2014,0,US,Desktop (Other),1
57,MALE,5/19/2014,0,US,Desktop (Other),1
26,FEMALE,5/21/2014,0,US,Desktop (Other),1
44,FEMALE,5/23/2014,0,US,Desktop (Other),1
24,MALE,5/23/2014,0,US,Desktop (Other),1
26,MALE,5/30/2014,0,US,Desktop (Other),1
34,MALE,6/1/2014,0,US,Desktop (Other),1
46,MALE,6/11/2014,0,US,Desktop (Other),1
52,MALE,6/11/2014,0,US,Desktop (Other),1
25,FEMALE,6/13/2014,0,US,Desktop (Other),1
46,MALE,6/17/2014,0,US,Desktop (Other),1
25,MALE,6/19/2014,0,US,Desktop (Other),1
50,FEMALE,6/20/2014,0,US,Desktop (Other),1
73,FEMALE,6/21/2014,0,US,Desktop (Other),1
35,MALE,6/21/2014,0,US,Desktop (Other),1
33,MALE,6/24/2014,0,US,Desktop (Other),1
25,MALE,6/28/2014,0,US,Desktop (Other),1
21,MALE,7/3/2014,0,US,Desktop (Other),1
26,MALE,7/3/2014,0,US,Desktop (Other),1
34,FEMALE,7/8/2014,0,US,Desktop (Other),1
33,FEMALE,7/11/2014,0,US,Desktop (Other),1
28,FEMALE,7/15/2014,0,US,Desktop (Other),1
29,MALE,7/25/2014,0,US,Desktop (Other),1
28,MALE,7/29/2014,0,US,Desktop (Other),1
39,MALE,8/3/2014,0,US,Desktop (Other),1
24,FEMALE,8/4/2014,0,US,Desktop (Other),1
30,MALE,8/6/2014,0,US,Desktop (Other),1
55,FEMALE,8/21/2014,0,US,Desktop (Other),1
32,MALE,8/23/2014,0,US,Desktop (Other),1
38,FEMALE,9/5/2014,0,US,Desktop (Other),1
30,FEMALE,9/13/2014,0,US,Desktop (Other),1
25,MALE,9/19/2014,0,US,Desktop (Other),1
27,FEMALE,9/26/2014,0,US,Desktop (Other),1
47,MALE,10/6/2014,0,US,Desktop (Other),1
38,FEMALE,11/1/2014,0,US,Desktop (Other),1
32,MALE,11/7/2014,0,US,Desktop (Other),1
36,MALE,11/11/2014,0,US,Desktop (Other),1
23,FEMALE,12/13/2014,0,US,Desktop (Other),1
32,MALE,1/10/2015,0,US,Desktop (Other),1
68,MALE,3/16/2015,0,US,Desktop (Other),1
27,MALE,5/6/2015,0,US,Desktop (Other),1
30,MALE,5/6/2015,0,US,Desktop (Other),1
55,FEMALE,10/26/2011,0,AU,iPad,1
64,MALE,8/6/2012,0,AU,iPad,1
37,FEMALE,10/3/2012,0,AU,iPad,1
32,FEMALE,1/4/2013,0,AU,iPad,1
41,FEMALE,1/7/2013,0,AU,iPad,1
27,FEMALE,1/9/2013,0,AU,iPad,1
50,FEMALE,1/20/2013,0,AU,iPad,1
26,FEMALE,6/7/2013,0,AU,iPad,1
42,MALE,7/11/2013,0,AU,iPad,1
29,FEMALE,8/17/2013,0,AU,iPad,1
19,FEMALE,9/17/2013,0,AU,iPad,1
34,MALE,10/12/2013,0,AU,iPad,1
34,FEMALE,10/14/2013,0,AU,iPad,1
30,MALE,12/28/2013,0,AU,iPad,1
54,MALE,2/15/2014,0,AU,iPad,1
26,FEMALE,3/4/2014,0,AU,iPad,1
27,FEMALE,3/6/2014,0,AU,iPad,1
30,MALE,3/14/2014,0,AU,iPad,1
27,FEMALE,3/26/2014,0,AU,iPad,1
45,MALE,4/9/2014,0,AU,iPad,1
38,MALE,5/24/2014,0,AU,iPad,1
32,FEMALE,5/28/2014,0,AU,iPad,1
29,MALE,7/15/2014,0,AU,iPad,1
59,MALE,8/12/2014,0,AU,iPad,1
58,FEMALE,9/8/2014,0,AU,iPad,1
51,FEMALE,1/10/2015,0,AU,iPad,1
54,FEMALE,2/15/2015,0,AU,iPad,1
54,MALE,5/7/2010,0,CA,iPad,1
61,FEMALE,4/7/2011,0,CA,iPad,1
50,MALE,10/13/2011,0,CA,iPad,1
29,MALE,1/31/2012,0,CA,iPad,1
30,MALE,2/17/2012,0,CA,iPad,1
22,FEMALE,4/12/2012,0,CA,iPad,1
33,FEMALE,7/21/2012,0,CA,iPad,1
34,MALE,7/23/2012,0,CA,iPad,1
55,FEMALE,8/23/2012,0,CA,iPad,1
34,FEMALE,9/4/2012,0,CA,iPad,1
35,MALE,9/24/2012,0,CA,iPad,1
38,MALE,11/23/2012,0,CA,iPad,1
65,FEMALE,2/24/2013,0,CA,iPad,1
37,MALE,3/25/2013,0,CA,iPad,1
34,MALE,5/15/2013,0,CA,iPad,1
28,FEMALE,6/8/2013,0,CA,iPad,1
51,MALE,8/7/2013,0,CA,iPad,1
55,MALE,8/15/2013,0,CA,iPad,1
40,MALE,8/20/2013,0,CA,iPad,1
48,FEMALE,8/31/2013,0,CA,iPad,1
38,MALE,10/24/2013,0,CA,iPad,1
29,MALE,2/13/2014,0,CA,iPad,1
61,MALE,2/27/2014,0,CA,iPad,1
29,FEMALE,3/11/2014,0,CA,iPad,1
42,FEMALE,3/12/2014,0,CA,iPad,1
57,FEMALE,3/15/2014,0,CA,iPad,1
41,MALE,4/9/2014,0,CA,iPad,1
58,FEMALE,4/11/2014,0,CA,iPad,1
30,FEMALE,4/12/2014,0,CA,iPad,1
37,FEMALE,5/2/2014,0,CA,iPad,1
32,MALE,5/30/2014,0,CA,iPad,1
60,FEMALE,6/2/2014,0,CA,iPad,1
52,FEMALE,6/3/2014,0,CA,iPad,1
25,MALE,6/4/2014,0,CA,iPad,1
26,FEMALE,7/22/2014,0,CA,iPad,1
41,FEMALE,8/1/2014,0,CA,iPad,1
49,MALE,9/5/2014,0,CA,iPad,1
46,FEMALE,9/15/2014,0,CA,iPad,1
69,FEMALE,10/20/2014,0,CA,iPad,1
37,FEMALE,12/5/2014,0,CA,iPad,1
39,FEMALE,8/17/2010,72.61,DE,iPad,1
52,FEMALE,11/13/2011,72.61,DE,iPad,1
67,FEMALE,3/22/2012,72.61,DE,iPad,1
32,MALE,5/26/2012,72.61,DE,iPad,1
29,MALE,6/14/2012,72.61,DE,iPad,1
35,MALE,6/27/2012,72.61,DE,iPad,1
35,FEMALE,9/2/2012,72.61,DE,iPad,1
30,MALE,10/5/2012,72.61,DE,iPad,1
28,FEMALE,10/24/2012,72.61,DE,iPad,1
35,FEMALE,11/7/2012,72.61,DE,iPad,1
50,FEMALE,1/15/2013,72.61,DE,iPad,1
56,FEMALE,5/2/2013,72.61,DE,iPad,1
38,FEMALE,5/13/2013,72.61,DE,iPad,1
48,MALE,5/13/2013,72.61,DE,iPad,1
59,FEMALE,5/21/2013,72.61,DE,iPad,1
35,MALE,6/4/2013,72.61,DE,iPad,1
31,FEMALE,6/13/2013,72.61,DE,iPad,1
64,MALE,6/24/2013,72.61,DE,iPad,1
31,FEMALE,7/2/2013,72.61,DE,iPad,1
30,MALE,7/9/2013,72.61,DE,iPad,1
31,FEMALE,9/13/2013,72.61,DE,iPad,1
65,FEMALE,10/31/2013,72.61,DE,iPad,1
54,MALE,11/2/2013,72.61,DE,iPad,1
34,FEMALE,11/4/2013,72.61,DE,iPad,1
27,MALE,12/9/2013,72.61,DE,iPad,1
30,FEMALE,2/18/2014,72.61,DE,iPad,1
31,FEMALE,2/19/2014,72.61,DE,iPad,1
38,MALE,3/17/2014,72.61,DE,iPad,1
61,FEMALE,3/24/2014,72.61,DE,iPad,1
38,FEMALE,4/6/2014,72.61,DE,iPad,1
45,MALE,4/11/2014,72.61,DE,iPad,1
51,MALE,4/15/2014,72.61,DE,iPad,1
63,MALE,4/23/2014,72.61,DE,iPad,1
44,MALE,5/12/2014,72.61,DE,iPad,1
32,FEMALE,5/26/2014,72.61,DE,iPad,1
26,FEMALE,6/10/2014,72.61,DE,iPad,1
42,MALE,6/17/2014,72.61,DE,iPad,1
67,FEMALE,6/18/2014,72.61,DE,iPad,1
29,MALE,6/20/2014,72.61,DE,iPad,1
31,FEMALE,7/16/2014,72.61,DE,iPad,1
49,FEMALE,7/21/2014,72.61,DE,iPad,1
36,FEMALE,8/19/2014,72.61,DE,iPad,1
58,MALE,9/6/2014,72.61,DE,iPad,1
34,MALE,6/13/2011,92.25,ES,iPad,1
29,FEMALE,9/25/2011,92.25,ES,iPad,1
25,FEMALE,10/15/2011,92.25,ES,iPad,1
25,FEMALE,11/19/2011,92.25,ES,iPad,1
43,FEMALE,12/4/2011,92.25,ES,iPad,1
36,MALE,2/14/2012,92.25,ES,iPad,1
34,FEMALE,2/23/2012,92.25,ES,iPad,1
32,FEMALE,3/28/2012,92.25,ES,iPad,1
45,FEMALE,4/4/2012,92.25,ES,iPad,1
46,FEMALE,5/13/2012,92.25,ES,iPad,1
36,FEMALE,6/11/2012,92.25,ES,iPad,1
